BMW 5 серии,$ 15 990                                                                                                                                                                                                                                                                                                                                  1 404 242 сом,2011г.3л.автоматседанбензинрульслева130000км,https://im.mashina.kg/tachka/images//f/8/4/f847f9c35228a6fb6d1c970bb0a43e6c_240x180.jpg
Toyota Highlander,$ 28 500                                                                                                                                                                                                                                                                                                                                  2 502 870 сом,2014г.3.5л.автоматвнедорожник5дв.бензинрульслева17000км,https://im.mashina.kg/tachka/images//d/3/8/d3847eb10711e5de25121585fc355e3b_240x180.jpg
Toyota Camry,$ 27 000                                                                                                                                                                                                                                                                                                                                  2 371 140 сом,2021г.2.5л.автоматседанбензинрульслева34500км,https://im.mashina.kg/tachka/images//e/0/8/e08bda5cf23046103f4e7e77be17bb2b_240x180.jpg
Toyota RAV4,$ 33 900                                                                                                                                                                                                                                                                                                                                  2 977 098 сом,2020г.2.5л.автоматвнедорожник5дв.бензинрульслева19200км,https://im.mashina.kg/tachka/images//d/b/1/db17dacea3f83aca14555de65bc69d42_240x180.jpg
Toyota Avalon,$ 21 900                                                                                                                                                                                                                                                                                                                                  1 923 258 сом,2016г.2.5л.вариаторседангибридрульслева180000км,https://im.mashina.kg/tachka/images//d/7/6/d76e6f79b58d19b5d3d2b8d02090db83_240x180.jpg
Honda Civic,$ 8 700                                                                                                                                                                                                                                                                                                                                  764 034 сом,2009г.1.3л.вариаторседангибридрульслева212000км,https://im.mashina.kg/tachka/images//d/1/8/d18e205051a5837f72470021b77b6317_240x180.jpg
BMW 7 серии,$ 13 500                                                                                                                                                                                                                                                                                                                                  1 185 570 сом,2000г.3.5л.автоматседанбензинрульслева220000км,https://im.mashina.kg/tachka/images//1/e/0/1e02119f753d9a129b39bc9350fe01c8_240x180.jpg
BMW X5,$ 44 800                                                                                                                                                                                                                                                                                                                                  3 934 336 сом,2016г.3л.автоматвнедорожник5дв.бензинрульслева73000км,https://im.mashina.kg/tachka/images//e/e/2/ee2be474d7749c2aeb5a7bf95a90cfad_240x180.jpg
Toyota Land Cruiser Prado,$ 22 000                                                                                                                                                                                                                                                                                                                                  1 932 040 сом,2005г.3л.автоматвнедорожник5дв.дизельрульслева212100км,https://im.mashina.kg/tachka/images//b/e/1/be186aa4e2b80cecdf2b0b03a6ee364a_240x180.jpg
BMW X5,$ 22 300                                                                                                                                                                                                                                                                                                                                  1 958 386 сом,2011г.3л.автоматвнедорожник5дв.дизельрульслева277000км,https://im.mashina.kg/tachka/images//5/c/f/5cfb43802443ded96d35b08b5b72a8e0_240x180.jpg
Lexus ES,$ 29 900                                                                                                                                                                                                                                                                                                                                  2 625 818 сом,2017г.3.5л.автоматседанбензинрульслева157000км,https://im.mashina.kg/tachka/images//f/9/5/f9502cb272b58f9b4cb570e79d15e11e_240x180.jpg
BMW X5,$ 50 000                                                                                                                                                                                                                                                                                                                                  4 391 000 сом,2017г.3л.автоматвнедорожник5дв.дизельрульслева195000км,https://im.mashina.kg/tachka/images//2/3/3/233266543c29c075076ca877f217819a_240x180.jpg
Toyota Land Cruiser,$ 15 500                                                                                                                                                                                                                                                                                                                                  1 361 210 сом,2000г.4.7л.автоматвнедорожник5дв.бензинрульслева163000км,https://im.mashina.kg/tachka/images//b/d/7/bd782f06e5bafbc23df316a5662325ce_240x180.jpg
Cadillac Lyriq,$ 70 000                                                                                                                                                                                                                                                                                                                                  6 147 400 сом,2023г.автоматвнедорожник5дв.электрорульслева50км,https://im.mashina.kg/tachka/images//e/a/e/eae1b9cd5cfe555a55a257285113a127_240x180.jpg
Toyota Land Cruiser,$ 25 000                                                                                                                                                                                                                                                                                                                                  2 195 500 сом,2005г.4.2л.механикавнедорожник5дв.дизельрульслева110000км,https://im.mashina.kg/tachka/images//3/4/c/34c524e9ecf47c13aee3cb908f5aa234_240x180.jpg
Toyota Camry,$ 38 500                                                                                                                                                                                                                                                                                                                                  3 381 070 сом,2022г.2.5л.автоматседанбензинрульслева17000км,https://im.mashina.kg/tachka/images//f/f/8/ff8385da4494f39c08a4c4a47c684512_240x180.jpg
BMW 5 серии,$ 50 000                                                                                                                                                                                                                                                                                                                                  4 391 000 сом,2019г.2л.автоматседанбензинрульслева20000км,https://im.mashina.kg/tachka/images//c/4/c/c4c153252ffcf985606af641203b4da6_240x180.jpg
Kia Carnival,$ 26 500                                                                                                                                                                                                                                                                                                                                  2 327 230 сом,2018г.2.2л.автоматминивэндизельрульслева80000км,https://im.mashina.kg/tachka/images//1/f/4/1f4dad215e87d0d58210245c387d106f_240x180.jpg
Toyota RAV4,$ 14 870                                                                                                                                                                                                                                                                                                                                  1 305 883 сом,2008г.2.4л.автоматвнедорожник5дв.бензинрульслева196000км,https://im.mashina.kg/tachka/images//6/f/c/6fc4e2a25e31512c130fadb4439ec9d0_240x180.jpg
Toyota 4Runner,$ 40 700                                                                                                                                                                                                                                                                                                                                  3 574 274 сом,2017г.4л.автоматвнедорожник5дв.бензинрульслева86000км,https://im.mashina.kg/tachka/images//b/c/6/bc66180650a395a9e893c050a8e1dc00_240x180.jpg
Toyota Camry,$ 32 700                                                                                                                                                                                                                                                                                                                                  2 871 714 сом,2018г.2.5л.автоматседанбензинрульслева30000км,https://im.mashina.kg/tachka/images//d/0/a/d0a1202104be422017e0208b203f5641_240x180.jpg
Mercedes-Benz E-класс AMG,$ 26 700                                                                                                                                                                                                                                                                                                                                  2 344 794 сом,2002г.5.4л.автоматседанбензинрульслева137000км,https://im.mashina.kg/tachka/images//8/3/c/83c05a19e41ccab5c273d81663872734_240x180.jpg
Toyota Caldina,$ 7 100                                                                                                                                                                                                                                                                                                                                  623 522 сом,2003г.2л.автоматуниверсалбензинрульсправа253000км,https://im.mashina.kg/tachka/images//e/0/a/e0a77079c6cbd45be954edce8cf05c4a_240x180.jpg
Toyota Prius,$ 12 999                                                                                                                                                                                                                                                                                                                                  1 141 572 сом,2015г.1.8л.автоматхэтчбек5дв.гибридрульслева123000км,https://im.mashina.kg/tachka/images//1/f/3/1f3eec085ee97606dc13ce9c6bd896ae_240x180.jpg
Hyundai Santa Fe,$ 29 000                                                                                                                                                                                                                                                                                                                                  2 546 780 сом,2016г.2.2л.автоматвнедорожник5дв.дизельрульслева95000км,https://im.mashina.kg/tachka/images//f/e/2/fe2cc03d7c39d21b6d370050e375391b_240x180.jpg
Kia K5 III Седан,$ 30 000                                                                                                                                                                                                                                                                                                                                  2 634 600 сом,2020г.2л.автоматседанбензинрульслева43407км,https://im.mashina.kg/tachka/images//d/8/8/d8833ae9e581706078a9996fd8823826_240x180.jpg
Toyota Camry,$ 25 900                                                                                                                                                                                                                                                                                                                                  2 274 538 сом,2019г.2.5л.вариаторседангибридрульслева140000км,https://im.mashina.kg/tachka/images//f/1/5/f15e8976ab756e921e5293ba7e2c00bb_240x180.jpg
BMW X7,$ 105 000                                                                                                                                                                                                                                                                                                                                  9 221 100 сом,2021г.3л.автоматвнедорожник5дв.бензинрульслева20000км,https://im.mashina.kg/tachka/images//b/0/6/b06de74979f27da1c61b9189b770ff4f_240x180.jpg
Mercedes-Benz E-класс,$ 18 000                                                                                                                                                                                                                                                                                                                                  1 580 760 сом,2003г.4.3л.автоматседанбензинрульслева64000км,https://im.mashina.kg/tachka/images//5/b/0/5b0988564c68a8bc04dc4a6034ab3fa0_240x180.jpg
Subaru Forester,$ 32 000                                                                                                                                                                                                                                                                                                                                  2 810 240 сом,2019г.2.5л.вариаторвнедорожник5дв.бензинрульслева39000км,https://im.mashina.kg/tachka/images//c/0/6/c066ff1b592cae211dcb835fad7e824e_240x180.jpg
Lexus RX,$ 59 500                                                                                                                                                                                                                                                                                                                                  5 225 290 сом,2017г.3.5л.вариаторвнедорожник5дв.гибридрульслева80000км,https://im.mashina.kg/tachka/images//2/5/b/25bb91e18896494b2e469dec8fdb2131_240x180.jpg
Kia K7,$ 33 000                                                                                                                                                                                                                                                                                                                                  2 898 060 сом,2020г.3л.автоматседангазрульслева150000км,https://im.mashina.kg/tachka/images//1/b/6/1b64d53abde91e7f62cf14711b26c43b_240x180.jpg
Toyota Camry,$ 11 200                                                                                                                                                                                                                                                                                                                                  983 584 сом,2006г.3.5л.автоматседанбензинрульслева180000км,https://im.mashina.kg/tachka/images//7/b/7/7b73fe13faf56ec10c9560713e073a71_240x180.jpg
Lexus GX,$ 44 000                                                                                                                                                                                                                                                                                                                                  3 864 080 сом,2014г.4.6л.автоматвнедорожник5дв.бензинрульслева101000км,https://im.mashina.kg/tachka/images//9/8/e/98eac4a3b09c6b3aed92c7888c795868_240x180.jpg
Toyota Land Cruiser Prado,$ 90 000                                                                                                                                                                                                                                                                                                                                  7 903 800 сом,2022г.4л.автоматвнедорожник5дв.бензинрульслева4000км,https://im.mashina.kg/tachka/images//3/b/c/3bcf1aedaa51da3d34b6c4f19bf9d89c_240x180.jpg
Toyota 4Runner,$ 25 500                                                                                                                                                                                                                                                                                                                                  2 239 410 сом,2008г.4л.автоматвнедорожник5дв.бензинрульслева200000км,https://im.mashina.kg/tachka/images//c/1/9/c19b3c76e9b787ca69fad57dd2eaf12b_240x180.jpg
Lexus NX,$ 49 000                                                                                                                                                                                                                                                                                                                                  4 303 180 сом,2021г.2.5л.вариаторвнедорожник5дв.гибридрульслева9000км,https://im.mashina.kg/tachka/images//7/e/7/7e7bfd73ba52dd865f6f17b959600a2a_240x180.jpg
BMW X5,$ 41 000                                                                                                                                                                                                                                                                                                                                  3 600 620 сом,2017г.2л.автоматвнедорожник5дв.гибридрульслева157000км,https://im.mashina.kg/tachka/images//9/8/b/98b29bc32ad8ba215e0ab534f2fcd873_240x180.jpg
Toyota Prius,$ 13 400                                                                                                                                                                                                                                                                                                                                  1 176 788 сом,2015г.1.8л.автоматхэтчбек5дв.гибридрульслева156000км,https://im.mashina.kg/tachka/images//7/f/b/7fb7f6f9d0ecb33b492d3d65f66e4baf_240x180.jpg
Hyundai Palisade,$ 48 700                                                                                                                                                                                                                                                                                                                                  4 276 834 сом,2020г.2.2л.автоматвнедорожник5дв.дизельрульслева27000км,https://im.mashina.kg/tachka/images//e/1/1/e11fe48f88791171b89ce4b8ab36b4bc_240x180.jpg
Kia Sorento,$ 38 500                                                                                                                                                                                                                                                                                                                                  3 381 070 сом,2020г.2.2л.роботвнедорожник5дв.дизельрульслева54000км,https://im.mashina.kg/tachka/images//6/d/9/6d9d242eb9be5f64c6235796df956b2b_240x180.jpg
Toyota Land Cruiser,$ 38 800                                                                                                                                                                                                                                                                                                                                  3 407 416 сом,2012г.4.6л.автоматвнедорожник5дв.бензинрульслева128000км,https://im.mashina.kg/tachka/images//4/f/9/4f9dc314368a0b3934f7de582b44f109_240x180.jpg
Lexus GX,$ 32 500                                                                                                                                                                                                                                                                                                                                  2 854 150 сом,2009г.4.7л.автоматвнедорожник5дв.бензинрульслева137000км,https://im.mashina.kg/tachka/images//4/4/f/44f8004ed50254851f79ffa5c61828b9_240x180.jpg
Lexus LX,$ 37 500                                                                                                                                                                                                                                                                                                                                  3 293 250 сом,2008г.5.7л.автоматвнедорожник5дв.бензинрульслева12200км,https://im.mashina.kg/tachka/images//9/7/5/9757fbe5756893b7148d20cbbdc367a2_240x180.jpg
Kia K7,$ 19 900                                                                                                                                                                                                                                                                                                                                  1 747 618 сом,2017г.2.4л.автоматседангибридрульслева165000км,https://im.mashina.kg/tachka/images//a/2/3/a23d0709424449011380be149aafc822_240x180.jpg
Toyota Camry,$ 26 000                                                                                                                                                                                                                                                                                                                                  2 283 320 сом,2019г.2.5л.автоматседанбензинрульслева50000км,https://im.mashina.kg/tachka/images//5/6/c/56cbd18777326eb124daf5f4ae4ec49f_240x180.jpg
Hyundai Getz,$ 4 800                                                                                                                                                                                                                                                                                                                                  421 536 сом,2004г.1.4л.автоматхэтчбек5дв.бензинрульслева262000км,https://im.mashina.kg/tachka/images//d/e/4/de4709c214afda001e069dd947557a9f_240x180.jpg
Subaru Forester,$ 23 000                                                                                                                                                                                                                                                                                                                                  2 019 860 сом,2019г.2.5л.вариаторвнедорожник5дв.бензинрульслева78000км,https://im.mashina.kg/tachka/images//1/1/0/11072b8e35d52255f6c0ce698e21bc4e_240x180.jpg
Toyota Avalon,$ 41 000                                                                                                                                                                                                                                                                                                                                  3 600 620 сом,2019г.2.5л.вариаторседангибридрульслева57000км,https://im.mashina.kg/tachka/images//8/5/2/8524bd03f989120f81dcbfb0f9322b66_240x180.jpg
Subaru Legacy,$ 9 000                                                                                                                                                                                                                                                                                                                                  790 380 сом,2009г.2.5л.автоматседанбензинрульслева136000км,https://im.mashina.kg/tachka/images//6/e/9/6e93d64f7e9a39e5d13995fad57c73c3_240x180.jpg
Mercedes-Benz GLC AMG,$ 78 000                                                                                                                                                                                                                                                                                                                                  6 849 960 сом,2018г.4л.автоматвнедорожник5дв.бензинрульслева20000км,https://im.mashina.kg/tachka/images//4/c/1/4c15ec63960776b51e7a6e319cdfae25_240x180.jpg
BMW 5 серии,$ 32 500                                                                                                                                                                                                                                                                                                                                  2 854 150 сом,2018г.2л.автоматседандизельрульслева154988км,https://im.mashina.kg/tachka/images//5/f/2/5f20b4232d303697c15388df2f1ce7d6_240x180.jpg
Honda Jazz,$ 7 700                                                                                                                                                                                                                                                                                                                                  676 214 сом,2004г.1.3л.вариаторхэтчбек5дв.бензинрульслева280000км,https://im.mashina.kg/tachka/images//e/6/7/e678d9e7256bc83a0fdeddd2e74da068_240x180.jpg
Lexus ES,$ 33 500                                                                                                                                                                                                                                                                                                                                  2 941 970 сом,2016г.2.5л.вариаторседангибридрульслева130000км,https://im.mashina.kg/tachka/images//2/d/b/2db798af806d98d60c6f84fb406cfc95_240x180.jpg
BMW 7 серии,$ 285 000                                                                                                                                                                                                                                                                                                                                  25 028 700 сом,2022г.4.4л.автоматседанбензинрульслева70км,https://im.mashina.kg/tachka/images//c/7/b/c7b9e2364ff1a73fc8814983cc875762_240x180.jpg
Kia Sorento,$ 41 000                                                                                                                                                                                                                                                                                                                                  3 600 620 сом,2020г.2.2л.роботвнедорожник5дв.дизельрульслева39000км,https://im.mashina.kg/tachka/images//c/c/a/ccabd1e497315ef06a72c541deb6dbd0_240x180.jpg
Hyundai Palisade,$ 43 500                                                                                                                                                                                                                                                                                                                                  3 820 170 сом,2019г.2.2л.автоматвнедорожник5дв.дизельрульслева50000км,https://im.mashina.kg/tachka/images//5/c/9/5c99297100d1d019b22579aa299569ea_240x180.jpg
Toyota Camry,$ 23 500                                                                                                                                                                                                                                                                                                                                  2 063 770 сом,2018г.2.5л.автоматседанбензинрульслева137000км,https://im.mashina.kg/tachka/images//a/b/3/ab371947907a67bcd8fc98bd5e186d17_240x180.jpg
BMW 5 серии,$ 37 000                                                                                                                                                                                                                                                                                                                                  3 249 340 сом,2017г.2л.автоматседанбензинрульслева89000км,https://im.mashina.kg/tachka/images//8/6/6/8661c1e147dc26bd558944de8ccc757f_240x180.jpg
Hyundai Sonata,$ 15 000                                                                                                                                                                                                                                                                                                                                  1 317 300 сом,2017г.2л.автоматседангазрульслева154000км,https://im.mashina.kg/tachka/images//d/d/c/ddc5b69655e7e6c7f160ce363ea7695f_240x180.jpg
Mercedes-Benz CLS,$ 82 000                                                                                                                                                                                                                                                                                                                                  7 201 240 сом,2021г.3л.автоматседанбензинрульслева70000км,https://im.mashina.kg/tachka/images//d/5/e/d5eb79cf0b09457b047dae8b8ec9217f_240x180.jpg
Lexus GS,$ 32 000                                                                                                                                                                                                                                                                                                                                  2 810 240 сом,2018г.2.5л.вариаторседангибридрульслева140000км,https://im.mashina.kg/tachka/images//0/a/6/0a6f2df167bfe5c31d7048da50dca182_240x180.jpg
Kia K8,$ 45 000                                                                                                                                                                                                                                                                                                                                  3 951 900 сом,2022г.3.5л.автоматседангазрульслева55000км,https://im.mashina.kg/tachka/images//6/4/4/6449d1286bfb43d79b797402a33e6837_240x180.jpg
Lexus LX,$ 33 800                                                                                                                                                                                                                                                                                                                                  2 968 316 сом,2008г.5.7л.автоматвнедорожник5дв.бензинрульслева212000км,https://im.mashina.kg/tachka/images//3/c/7/3c771f9321089754cff778ccb83b2f2e_240x180.jpg
Kia K7,$ 16 900                                                                                                                                                                                                                                                                                                                                  1 484 158 сом,2018г.3л.автоматседангазрульслева212000км,https://im.mashina.kg/tachka/images//b/0/8/b083dc0f4a9b073e2066297421735aa8_240x180.jpg
Lexus LX,$ 46 900                                                                                                                                                                                                                                                                                                                                  4 118 758 сом,2012г.5.7л.автоматвнедорожник5дв.бензинрульслева193000км,https://im.mashina.kg/tachka/images//0/f/b/0fb8e4e3444ddbe25cc6e69dcfdd6179_240x180.jpg
Kia Sorento,$ 42 000                                                                                                                                                                                                                                                                                                                                  3 688 440 сом,2021г.2.2л.роботвнедорожник5дв.дизельрульслева38000км,https://im.mashina.kg/tachka/images//e/6/9/e69717758a692780fb4cb9457b3fdf34_240x180.jpg
Subaru Forester,$ 16 000                                                                                                                                                                                                                                                                                                                                  1 405 120 сом,2017г.2.5л.вариаторвнедорожник5дв.бензинрульслева50000км,https://im.mashina.kg/tachka/images//2/a/8/2a8a07717f4b90e457d76a9f75e068b6_240x180.jpg
Toyota Avalon,$ 20 000                                                                                                                                                                                                                                                                                                                                  1 756 400 сом,2016г.2.5л.вариаторседангибридрульслева100352км,https://im.mashina.kg/tachka/images//b/4/8/b48afec9026e395096f0621bd863e040_240x180.jpg
Subaru Forester,$ 22 000                                                                                                                                                                                                                                                                                                                                  1 932 040 сом,2020г.2.5л.вариаторвнедорожник5дв.бензинрульслева9500км,https://im.mashina.kg/tachka/images//f/4/2/f422099c9b8c416b80483a4d994ad6df_240x180.jpg
BMW X5,$ 49 000                                                                                                                                                                                                                                                                                                                                  4 303 180 сом,2018г.3л.автоматвнедорожник5дв.бензинрульслева60000км,https://im.mashina.kg/tachka/images//e/c/4/ec4efd3beefc77cba9023185a3c1cc42_240x180.jpg
Toyota Camry,$ 50 000                                                                                                                                                                                                                                                                                                                                  4 391 000 сом,2022г.2.5л.вариаторседангибридрульслева1км,https://im.mashina.kg/tachka/images//d/1/b/d1bb438e489c45c0e07287352cf4a114_240x180.jpg
Kia Sorento,$ 23 000                                                                                                                                                                                                                                                                                                                                  2 019 860 сом,2018г.2.2л.автоматвнедорожник5дв.дизельрульслева189000км,https://im.mashina.kg/tachka/images//2/5/b/25bad51e12c04ac8cc5828a12ddcc0c5_240x180.jpg
BMW X5,$ 90 000                                                                                                                                                                                                                                                                                                                                  7 903 800 сом,2019г.3л.автоматвнедорожник5дв.бензинрульслева56000км,https://im.mashina.kg/tachka/images//2/c/7/2c75925cf39b0c3edac2b8f48fd0c69d_240x180.jpg
Kia K5 III Седан,$ 36 000                                                                                                                                                                                                                                                                                                                                  3 161 520 сом,2020г.2л.автоматседанбензинрульслева55000км,https://im.mashina.kg/tachka/images//c/b/d/cbdefe8b7bae7db1882b8141056a781c_240x180.jpg
Toyota Camry,$ 15 800                                                                                                                                                                                                                                                                                                                                  1 387 556 сом,2016г.2.5л.автоматседанбензинрульслева42000км,https://im.mashina.kg/tachka/images//d/9/7/d9701f1098976efbb7260eb7eb576ffe_240x180.jpg
BYD E5,$ 12 300                                                                                                                                                                                                                                                                                                                                  1 080 186 сом,2016г.автоматседанэлектрорульслева75000км,https://im.mashina.kg/tachka/images//e/c/5/ec5e2cd716169c2efab6b524942b133d_240x180.jpg
Lexus ES,$ 19 300                                                                                                                                                                                                                                                                                                                                  1 694 926 сом,2012г.2.5л.вариаторседангибридрульслева165000км,https://im.mashina.kg/tachka/images//9/1/8/91895afe1d15859f568801bbf8563463_240x180.jpg
Kia Mohave (Borrego),$ 64 000                                                                                                                                                                                                                                                                                                                                  5 620 480 сом,2022г.3л.автоматвнедорожник5дв.дизельрульслева,https://im.mashina.kg/tachka/images//6/a/8/6a886b89778ba98da45bb298e7732457_240x180.jpg
Kia Mohave (Borrego),$ 64 000                                                                                                                                                                                                                                                                                                                                  5 620 480 сом,2023г.3л.автоматвнедорожник5дв.дизельрульслева,https://im.mashina.kg/tachka/images//2/7/c/27cbba05cad1154901b163d4038a1075_240x180.jpg
Kia Sportage,$ 42 000                                                                                                                                                                                                                                                                                                                                  3 688 440 сом,2022г.2.5л.автоматвнедорожник5дв.бензинрульслева3800км,https://im.mashina.kg/tachka/images//6/e/c/6ece1b70decae24d3a35f3ae7f9bd6b2_240x180.jpg
Lexus RX,$ 45 000                                                                                                                                                                                                                                                                                                                                  3 951 900 сом,2017г.3.5л.автоматвнедорожник5дв.бензинрульслева90000км,https://im.mashina.kg/tachka/images//9/2/9/92981baca26705ca1a726f9e5e4f5aff_240x180.jpg
Toyota Camry,$ 30 000                                                                                                                                                                                                                                                                                                                                  2 634 600 сом,2018г.2.5л.вариаторседангибридрульслева80000км,https://im.mashina.kg/tachka/images//8/9/4/89435dbf4f657ca925780b482c263b17_240x180.jpg
Toyota Camry,$ 54 000                                                                                                                                                                                                                                                                                                                                  4 742 280 сом,2023г.2.5л.вариаторседангибридрульслева30км,https://im.mashina.kg/tachka/images//0/2/8/0285ac64612c65a43d344b5d2e38deec_240x180.jpg
BMW X5,$ 48 000                                                                                                                                                                                                                                                                                                                                  4 215 360 сом,2018г.3л.автоматвнедорожник5дв.дизельрульслева92000км,https://im.mashina.kg/tachka/images//e/3/f/e3f765c29a057355694c2ae400e8f052_240x180.jpg
